p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
0,0.2619897278084832,0.514,0.442,0,0,WBP1
0,0.32170858840966643,0.976,0.904,0,0,IFITM1
0,0.36172479690479653,0.995,0.923,0,0,EIF3F
0,0.28724989272285684,0.924,0.853,0,0,PIM1
0,0.525144615425674,0.252,0.181,0,0,MAP11
0,0.2716089107364359,0.497,0.426,0,0,EXOSC1
0,0.27607557408740435,0.441,0.37,0,0,LYSMD2
0,0.28982023591403305,0.514,0.443,0,0,UBQLN2
0,0.4496456738532486,0.297,0.226,0,0,WDR13
0,0.4445522247199849,0.294,0.223,0,0,PPP1R3F
0,0.2836001854123458,0.944,0.873,0,0,C12orf57
