"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0.00270280423399982,0.251428818239711,0.578,0.519,1,"1","MEA1"
0,3.95219983702093,0.276,0.062,0,"2","KLRB1"
0,3.40935639532558,0.354,0.074,0,"2","CXCR6"
0,3.40089963529226,0.278,0.034,0,"2","AC013652.1"
0,2.89867367573725,0.268,0.061,0,"2","AL136456.1"
0,2.78212180912702,0.523,0.287,0,"2","CCL5"
0,2.56548280061694,0.667,0.209,0,"2","HOPX"
0,2.50916765305064,0.292,0.073,0,"2","CCR2"
0,2.43941093906094,0.49,0.135,0,"2","CD70"
0,2.36059105678625,0.274,0.062,0,"2","PLEKHG3"
0,2.33133244080277,0.519,0.161,0,"2","CTSH"
0,2.33037203023427,0.352,0.087,0,"2","TMEM273"
0,2.27655098369488,0.63,0.176,0,"2","LINC02694"
0,2.21514163336125,0.296,0.1,0,"2","HPGD"
0,2.11956177520091,0.381,0.115,0,"2","LINC00892"
0,2.04640790857027,0.484,0.187,0,"2","HLA-DRB5"
0,2.02777307620658,0.296,0.081,0,"2","FRY"
0,1.99939181664311,0.374,0.106,0,"2","ARHGEF12"
0,1.99818752601608,0.37,0.11,0,"2","TGFBR3"
0,1.98818874076703,0.467,0.143,0,"2","GPR15"
0,1.98539033016236,0.589,0.258,0,"2","GADD45G"
0,1.93098028691812,0.521,0.244,0,"2","CST7"
0,1.88976995781735,0.261,0.11,0,"2","LZTFL1"
0,1.88487654981038,0.422,0.149,0,"2","APOBEC3H"
0,1.8717345959991,0.722,0.273,0,"2","LGALS3"
0,1.8587523501761,0.379,0.098,0,"2","TNFRSF18"
7.88258347483861e-14,1.85380090660739,0.282,0.145,1.61317070812572e-09,"2","CTSL"
0,1.85058996871499,0.646,0.241,0,"2","MAF"
0,1.83851674328415,0.327,0.133,0,"2","NKG7"
0,1.79341801553563,0.681,0.394,0,"2","ITGB1"
0,1.77629980431441,0.457,0.151,0,"2","CDKN1A"
0,1.72037637785412,0.51,0.253,0,"2","LINC01871"
0,1.70122649275592,0.403,0.133,0,"2","FRMD4B"
0,1.66444471950984,0.521,0.237,0,"2","HLA-DQB1"
0,1.66442626293441,0.284,0.099,0,"2","TBXAS1"
0,1.66150473910752,0.387,0.213,0,"2","LYAR"
